symbol,entry_time,exit_time,side,entry_price,exit_price,sl,tp,lot,reason,pnl,balance_after,probability
GBPUSD,2026-02-10 08:00:00+00:00,2026-02-11 12:00:00+00:00,SELL,1.367125,1.371125,1.371125,1.359125,0.01,SL,-4.0000000000000036,6855.999999999947,0.23597709834575653
GBPAUD,2026-02-11 12:00:00+00:00,2026-02-11 16:00:00+00:00,SELL,1.924915,1.916915,1.928915,1.916915,0.01,TP,8.000000000000007,6863.999999999947,0.2511248290538788
GBPAUD,2026-02-11 16:00:00+00:00,2026-02-11 17:00:00+00:00,SELL,1.916255,1.920255,1.920255,1.908255,0.01,SL,-4.0000000000000036,6859.999999999947,0.2468901425600052
USDJPY,2026-02-11 17:00:00+00:00,2026-02-11 19:00:00+00:00,SELL,153.6175,152.8175,154.0175,152.8175,0.01,TP,800.0000000000114,7659.999999999958,0.24825115501880646
USDJPY,2026-02-11 19:00:00+00:00,2026-02-11 22:00:00+00:00,SELL,152.8235,153.2235,153.2235,152.02349999999998,0.01,SL,-400.0000000000057,7259.999999999953,0.24690790474414825
USDJPY,2026-02-11 22:00:00+00:00,2026-02-12 05:00:00+00:00,SELL,153.2125,152.4125,153.6125,152.4125,0.01,TP,800.0000000000114,8059.999999999964,0.24588607251644135
CADJPY,2026-02-12 05:00:00+00:00,2026-02-12 08:00:00+00:00,SELL,112.4155,112.8155,112.8155,111.6155,0.01,SL,-400.0000000000057,7659.999999999958,0.24505485594272614
AUDJPY,2026-02-10 17:00:00+00:00,2026-02-12 18:00:00+00:00,SELL,109.25550000000001,108.45550000000001,109.65550000000002,108.45550000000001,0.01,TP,799.9999999999972,8459.999999999955,0.2454676479101181
EURAUD,2026-02-12 08:00:00+00:00,2026-02-12 18:00:00+00:00,SELL,1.6679,1.6719,1.6719,1.6599,0.01,SL,-4.0000000000000036,8455.999999999955,0.24348686635494232
GBPJPY,2026-02-12 18:00:00+00:00,2026-02-13 03:00:00+00:00,SELL,208.0805,208.4805,208.4805,207.2805,0.01,SL,-400.0000000000057,8055.999999999949,0.24448277056217194
USDJPY,2026-02-12 18:00:00+00:00,2026-02-13 03:00:00+00:00,SELL,152.6515,153.0515,153.0515,151.8515,0.01,SL,-400.0000000000057,7655.999999999944,0.24476607143878937
GBPJPY,2026-02-13 03:00:00+00:00,2026-02-13 10:00:00+00:00,SELL,208.69400000000002,209.09400000000002,209.09400000000002,207.894,0.01,SL,-400.0000000000057,7255.999999999938,0.24437706172466278
USDJPY,2026-02-13 03:00:00+00:00,2026-02-13 11:00:00+00:00,SELL,153.26250000000002,153.66250000000002,153.66250000000002,152.4625,0.01,SL,-400.0000000000057,6855.999999999933,0.24385496973991394
EURAUD,2026-02-13 10:00:00+00:00,2026-02-13 13:00:00+00:00,SELL,1.6762500000000002,1.6802500000000002,1.6802500000000002,1.6682500000000002,0.01,SL,-4.0000000000000036,6851.999999999933,0.2444174885749817
USDJPY,2026-02-13 11:00:00+00:00,2026-02-13 19:00:00+00:00,SELL,153.5055,152.7055,153.90550000000002,152.7055,0.01,TP,800.0000000000114,7651.999999999944,0.24360540509223938
EURAUD,2026-02-13 13:00:00+00:00,2026-02-16 06:00:00+00:00,SELL,1.68189,1.67389,1.68589,1.67389,0.01,TP,8.000000000000007,7659.999999999944,0.24296057224273682
USDJPY,2026-02-13 19:00:00+00:00,2026-02-16 06:00:00+00:00,SELL,152.7995,153.1995,153.1995,151.99949999999998,0.01,SL,-400.0000000000057,7259.999999999938,0.243379607796669
GBPNZD,2026-02-16 06:00:00+00:00,2026-02-17 09:00:00+00:00,SELL,2.26089,2.25289,2.26489,2.25289,0.01,TP,8.000000000000007,7267.999999999938,0.24385380744934082
EURAUD,2026-02-17 09:00:00+00:00,2026-02-17 16:00:00+00:00,SELL,1.67499,1.67899,1.67899,1.66699,0.01,SL,-4.0000000000000036,7263.999999999938,0.24189506471157074
EURAUD,2026-02-17 16:00:00+00:00,2026-02-17 20:00:00+00:00,SELL,1.67974,1.67174,1.68374,1.67174,0.01,TP,8.000000000000007,7271.999999999938,0.24084702134132385
CADJPY,2026-02-16 06:00:00+00:00,2026-02-18 16:00:00+00:00,SELL,112.5185,112.91850000000001,112.91850000000001,111.7185,0.01,SL,-400.0000000000057,6871.999999999933,0.24376986920833588
AUDJPY,2026-02-17 20:00:00+00:00,2026-02-18 17:00:00+00:00,SELL,108.6685,109.0685,109.0685,107.8685,0.01,SL,-400.0000000000057,6471.999999999927,0.2458336353302002
GBPAUD,2026-02-18 17:00:00+00:00,2026-02-19 17:00:00+00:00,SELL,1.9153149999999999,1.9073149999999999,1.9193149999999999,1.9073149999999999,0.01,TP,8.000000000000007,6479.999999999927,0.25618019700050354
GBPAUD,2026-02-19 17:00:00+00:00,2026-02-20 03:00:00+00:00,SELL,1.906175,1.910175,1.910175,1.898175,0.01,SL,-4.0000000000000036,6475.999999999927,0.2558479905128479
GBPCAD,2026-02-20 03:00:00+00:00,2026-02-20 14:00:00+00:00,SELL,1.841535,1.845535,1.845535,1.833535,0.01,SL,-4.0000000000000036,6471.999999999927,0.256888210773468
EURAUD,2026-02-18 16:00:00+00:00,2026-02-20 17:00:00+00:00,SELL,1.6729900000000002,1.6649900000000002,1.6769900000000002,1.6649900000000002,0.01,TP,8.000000000000007,6479.999999999927,0.2507968842983246
AUDJPY,2026-02-20 14:00:00+00:00,2026-02-20 17:00:00+00:00,SELL,109.34150000000001,109.74150000000002,109.74150000000002,108.54150000000001,0.01,SL,-400.0000000000057,6079.999999999922,0.24572120606899261
EURAUD,2026-02-20 17:00:00+00:00,2026-02-23 02:00:00+00:00,SELL,1.6635600000000001,1.6675600000000002,1.6675600000000002,1.6555600000000001,0.01,SL,-4.0000000000000036,6075.999999999922,0.24543635547161102
AUDJPY,2026-02-20 17:00:00+00:00,2026-02-23 18:00:00+00:00,SELL,109.71650000000001,108.91650000000001,110.11650000000002,108.91650000000001,0.01,TP,799.9999999999972,6875.999999999919,0.2456141710281372
GBPCAD,2026-02-23 02:00:00+00:00,2026-02-24 16:00:00+00:00,SELL,1.847065,1.851065,1.851065,1.839065,0.01,SL,-4.0000000000000036,6871.999999999919,0.25844961404800415
EURAUD,2026-02-23 18:00:00+00:00,2026-02-25 02:00:00+00:00,SELL,1.67179,1.66379,1.6757900000000001,1.66379,0.01,TP,8.000000000000007,6879.999999999919,0.24358302354812622
AUDJPY,2026-02-25 02:00:00+00:00,2026-02-25 05:00:00+00:00,SELL,110.137,110.537,110.537,109.337,0.01,SL,-400.0000000000057,6479.999999999914,0.2507353127002716
AUDJPY,2026-02-25 05:00:00+00:00,2026-02-25 11:00:00+00:00,SELL,110.627,111.027,111.027,109.827,0.01,SL,-400.0000000000057,6079.999999999908,0.24560822546482086
EURAUD,2026-02-25 11:00:00+00:00,2026-02-26 17:00:00+00:00,SELL,1.66306,1.66706,1.66706,1.65506,0.01,SL,-4.0000000000000036,6075.999999999908,0.24451152980327606
EURCAD,2026-02-24 16:00:00+00:00,2026-03-02 00:00:00+00:00,SELL,1.614705,1.606705,1.618705,1.606705,0.01,TP,8.000000000000007,6083.999999999908,0.24025201797485352
EURAUD,2026-02-26 17:00:00+00:00,2026-03-02 00:00:00+00:00,SELL,1.66172,1.66572,1.66572,1.65372,0.01,SL,-4.0000000000000036,6079.999999999908,0.24354501068592072
USDJPY,2026-03-02 00:00:00+00:00,2026-03-02 01:00:00+00:00,SELL,156.119,156.519,156.519,155.319,0.01,SL,-400.0000000000057,5679.999999999903,0.28480008244514465
AUDJPY,2026-03-02 01:00:00+00:00,2026-03-02 03:00:00+00:00,SELL,110.503,110.903,110.903,109.703,0.01,SL,-400.0000000000057,5279.999999999897,0.26351961493492126
GBPCAD,2026-03-02 03:00:00+00:00,2026-03-02 09:00:00+00:00,SELL,1.835175,1.827175,1.839175,1.827175,0.01,TP,8.000000000000007,5287.999999999897,0.2578985095024109
EURAUD,2026-03-02 09:00:00+00:00,2026-03-02 20:00:00+00:00,SELL,1.65969,1.65169,1.6636900000000001,1.65169,0.01,TP,8.000000000000007,5295.999999999897,0.2482113391160965
AUDJPY,2026-03-02 20:00:00+00:00,2026-03-03 03:00:00+00:00,SELL,111.4465,111.8465,111.8465,110.6465,0.01,SL,-400.0000000000057,4895.999999999892,0.24646854400634766
AUDJPY,2026-03-03 03:00:00+00:00,2026-03-03 12:00:00+00:00,SELL,111.658,110.858,112.058,110.858,0.01,TP,799.9999999999972,5695.999999999889,0.24615275859832764
