symbol,entry_time,exit_time,side,entry_price,exit_price,sl,tp,lot,reason,pnl,balance_after,probability
GBPUSD,2026-02-06 08:00:00+00:00,2026-02-06 17:00:00+00:00,SELL,1.357175,1.361175,1.361175,1.349175,0.01,SL,-4.0000000000000036,6459.9999999999545,0.2519396245479584
NZDJPY,2026-02-06 17:00:00+00:00,2026-02-09 00:00:00+00:00,SELL,94.327,94.727,94.727,93.527,0.1,SL,-4000.000000000057,2459.9999999998977,0.2455916404724121
EURAUD,2026-02-06 13:00:00+00:00,2026-02-09 01:00:00+00:00,SELL,1.68778,1.67978,1.69178,1.67978,0.01,TP,8.000000000000007,2467.9999999998977,0.2325167953968048
USDJPY,2026-02-09 00:00:00+00:00,2026-02-09 03:00:00+00:00,SELL,157.4135,156.6135,157.8135,156.6135,0.01,TP,800.0000000000114,3267.999999999909,0.2857300639152527
NZDJPY,2026-02-09 01:00:00+00:00,2026-02-09 03:00:00+00:00,SELL,94.81949999999999,94.0195,95.2195,94.0195,0.1,TP,7999.999999999971,11267.99999999988,0.24561583995819092
EURAUD,2026-02-09 03:00:00+00:00,2026-02-09 12:00:00+00:00,SELL,1.6844450000000002,1.6884450000000002,1.6884450000000002,1.6764450000000002,0.01,SL,-4.0000000000000036,11263.99999999988,0.23767170310020447
EURAUD,2026-02-09 12:00:00+00:00,2026-02-09 17:00:00+00:00,SELL,1.6889800000000001,1.6809800000000001,1.6929800000000002,1.6809800000000001,0.01,TP,8.000000000000007,11271.99999999988,0.24903292953968048
NZDJPY,2026-02-09 03:00:00+00:00,2026-02-10 16:00:00+00:00,SELL,94.203,93.403,94.60300000000001,93.403,0.1,TP,7999.999999999971,19271.99999999985,0.24548079073429108
GBPUSD,2026-02-10 16:00:00+00:00,2026-02-13 08:00:00+00:00,SELL,1.36768,1.35968,1.37168,1.35968,0.01,TP,8.000000000000007,19279.99999999985,0.24493445456027985
USDJPY,2026-02-13 08:00:00+00:00,2026-02-13 19:00:00+00:00,SELL,153.3955,152.5955,153.7955,152.5955,0.01,TP,800.0000000000114,20079.99999999986,0.24358037114143372
EURAUD,2026-02-13 19:00:00+00:00,2026-02-19 03:00:00+00:00,SELL,1.67767,1.66967,1.68167,1.66967,0.01,TP,8.000000000000007,20087.99999999986,0.24184945225715637
GBPSGD,2026-02-19 03:00:00+00:00,2026-02-24 17:00:00+00:00,SELL,1.70904,1.71304,1.71304,1.7010399999999999,0.01,SL,-4.0000000000000036,20083.99999999986,0.24482461810112
EURAUD,2026-02-24 17:00:00+00:00,2026-02-25 05:00:00+00:00,SELL,1.6689800000000001,1.6609800000000001,1.6729800000000001,1.6609800000000001,0.01,TP,8.000000000000007,20091.99999999986,0.24158276617527008
AUDJPY,2026-02-25 05:00:00+00:00,2026-02-25 11:00:00+00:00,SELL,110.627,111.027,111.027,109.827,0.01,SL,-400.0000000000057,19691.999999999854,0.24560822546482086
EURCAD,2026-02-25 11:00:00+00:00,2026-03-02 00:00:00+00:00,SELL,1.6136599999999999,1.6056599999999999,1.6176599999999999,1.6056599999999999,0.01,TP,8.000000000000007,19699.999999999854,0.24207717180252075
HKDJPY,2025-12-29 00:00:00+00:00,2026-03-11 09:00:00+00:00,SELL,20.099,20.214,20.499,19.299,0.01,EOD,-114.99999999999844,19584.999999999854,0.28394657373428345
SEKJPY,2026-02-09 17:00:00+00:00,2026-03-12 00:00:00+00:00,SELL,17.468,17.2025,17.868,16.668,0.01,EOD,265.49999999999943,19850.499999999854,0.2497330904006958
NOKJPY,2026-03-02 00:00:00+00:00,2026-03-12 00:00:00+00:00,SELL,16.4015,16.458,16.801499999999997,15.601499999999998,0.01,EOD,-56.49999999999977,19793.999999999854,0.2533319294452667
